lang_a,lang_b,idx_a,idx_b,similarity,mutual,url_a,url_b
en,es,4949,1124,0.151,True,https://www.climatecentral.org/news/one-low-income-community-copes-with-oil-refineries-and-toxic-waste-sites,https://www.cruzrojacolombiana.org/ronald-y-su-familia-sembrando-y-peluqueando-por-un-mejor-manana/
en,es,4619,805,0.1508,True,https://abc7.com/china-flooding-2021-subway-flood-zhengzhou-yihetan-dam/10901291/,https://www.elpais.com.co/cali/hundimiento-de-la-avenida-colombia-no-sufrio-inundaciones-tras-fuertes-lluvias-en.html
en,es,915,1135,0.1504,True,https://www.oxfam.org/en/press-releases/oxfam-warns-against-trend-using-aid-political-military-purposes,https://www.eje21.com.co/2010/04/verdades-a-medias-sobre-medicamentos-en-la-emergencia-social/
en,es,4891,1317,0.1503,True,https://kstp.com/ap-top-news/israel-will-send-ceasefire-negotiating-team-to-qatar-a-day-before-trump-and-netanyahu-meet/,https://www2.laopinion.com.co/colombia/pablo-beltran-defiende-interes-del-eln-por-negociar-y-pide-gestos-de-paz-194910
en,es,101,958,0.15,True,https://thevoiceslu.com/2015/06/rise-spearheads-flood-mitigation-project-in-la-clery/,https://www.cruzrojacolombiana.org/de-vuelta-al-cole-cruz-roja-colombiana-presenta-campana-en-departamentos-fronterizos-para-el-regreso-seguro-a-clases/
en,es,4436,887,0.1499,False,https://www.climatecentral.org/climate-matters/2024-global-and-us-review,https://www.elespectador.com/ambiente/bibo/el-cambio-climatico-ya-esta-aqui-ahora-que-nos-espera/
es,pt,656,343,0.1497,False,http://www.elnuevodia.com.co/nuevodia/actualidad/sucesos/498438-iroquois-insignia-de-la-fac-y-los-cielos-colombianos,https://www.ibahia.com/brasil/veja-casos-de-politicos-mortos-em-acidentes-aereos
en,pt,4592,397,0.1495,True,https://www.ajc.com/blog/investigations/are-insurers-stalling-irma-claims/OXekL91ZhZUWQqDJ551AjJ/,https://exame.com/brasil/73057-2/
en,es,4859,749,0.1494,True,https://grist.org/agriculture/the-kelp-business-is-booming-can-regulators-keep-up/,https://www.las2orillas.co/de-vietnam-lorica/
en,es,4920,1264,0.1492,False,https://wtop.com/baltimore/2024/03/federal-government-braces-for-a-long-and-expensive-road-to-recovery-from-baltimore-bridge-collapse/,https://www.portafolio.co/economia/gobierno/infraestructura-las-peticiones-de-la-camara-colombiana-de-infraestructura-al-gobierno-574513
en,es,4371,739,0.1491,True,https://abcnews.go.com/2020/video/aaron-robinson-flees-kills-police-chase-part-78235816,https://www.elcolombiano.com/historico/la_maldita_nina_no_tiene_la_culpa-ACEC_163245
en,es,4420,672,0.149,False,https://wtop.com/?nid=104&sid=1826393,https://caracol.com.co/2022/09/27/que-paso-con-los-afectados-despues-de-25-anos-del-derrumbe-en-dona-juana/
en,pt,4209,403,0.1487,True,https://guardian.co.tt/news/two-separate-probes-into-mosquito-creek-collapse-6.2.1454218.50abcfeb8e,https://g1.globo.com/al/alagoas/noticia/ana-autoriza-nova-reducao-da-vazao-do-rio-sao-francisco-em-xingo-e-sobradinho.ghtml
en,es,4236,665,0.1486,True,https://newsday.co.tt/2021/09/03/roofs-blown-off-fallen-trees-block-roads-as-bad-weather-hits-trinidad-and-tobago/,https://www.lafm.com.co/bogota/casas-inundadas-y-vias-cerradas-lo-que-deja-la-ola-invernal-en-bogota-y-otras-partes-del
en,es,4434,672,0.1485,False,https://wtop.com/?nid=484&sid=2845731,https://caracol.com.co/2022/09/27/que-paso-con-los-afectados-despues-de-25-anos-del-derrumbe-en-dona-juana/
en,pt,4724,384,0.1483,False,https://wsvn.com/news/us-world/new-england-preps-for-1st-hurricane-in-30-years-with-henri/,https://www.metropoles.com/brasil/bolsonaro-envia-marco-hidrico-ao-congresso-em-alguns-dias-diz-marinho
en,pt,421,362,0.1482,False,https://reliefweb.int/report/brazil/state-emergency-declared-five-towns-amazonas-after-floods,https://pleno.news/brasil/cidades/saiba-como-ajudar-as-pessoas-afetadas-pelas-chuvas-na-bahia.html
en,pt,4533,243,0.1479,True,https://www.climatecentral.org/news/looking-to-the-tropics-for-drought-relief,http://www2.cemaden.gov.br/monitoramento-de-secas-e-impactos-no-brasil-setembro2021/
en,es,3952,1064,0.1478,True,https://www.thepanamanews.com/2016/11/not-too-much-done-at-the-legislative-sessions-end/,https://razonpublica.com/el-nuevo-acuerdo-final-un-puente-entre-el-si-y-el-no/
es,pt,612,401,0.1478,False,http://www.elnuevodia.com.co/nuevodia/colombia/498868-alcaldesa-de-bogota-declaro-calamidad-publica,https://pleno.news/brasil/cidades/chuva-interrompe-fornecimento-de-energia-no-interior-da-bahia.html
en,pt,4727,394,0.1476,False,https://abc7news.com/hurricane-fiona-puerto-rico-dominican-republic-how-to-help/12241432/,https://www.ibahia.com/carnaval/marcio-victor-revela-maior-perrengue-vivido-no-carnaval-baiano
en,es,4698,899,0.1475,True,https://abcnews.go.com/2020/video/multiple-women-describe-alleged-encounters-harvey-weinstein-part-50474354,https://www.eluniversal.com.co/cartagena/que-logro-la-vicepresidenta-saliente-en-cartagena-y-bolivar-durante-su-periodo-KN6935279
en,pt,4401,198,0.1473,True,https://abc7.com/post/kerr-county-texas-flooding-least-13-dead-23-campers-unaccounted-amid-guadalupe-river/16956934/,https://noticias.r7.com/brasil/e-assustador-o-numero-de-casas-embaixo-dagua-diz-governador-26122021
en,pt,4329,206,0.147,True,https://abcnews.go.com/2020/video/private-investigator-visits-replica-shele-covlin-crime-scene-96678499,http://www2.cemaden.gov.br/20022020-previsao-de-risco-geo-hidrologico/
en,es,4697,1215,0.147,True,https://abcnews.go.com/2020/video/kayla-mueller-part-ransom-deadline-approaches-41679905,https://www.larepublica.co/analisis/gali-dagan-3486134/israel-en-la-cop27-3486130
en,es,4201,1285,0.1466,True,http://www.trinidadandtobagonews.com/blog/?cat=1,https://www.rutasdelconflicto.com/notas/gustavo-petro-gano-las-urnas-le-espera-pais-su-mandato
en,es,769,3922,0.1466,True,https://thebogotapost.com/landslide-kills-13-people-southwest-colombia/26764/,http://elsiglo.com.pa/cronica-roja/muere-padre-hijo-tras-quedar-atrapados-alud-colon/24213989
en,es,758,75,0.1465,False,https://reliefweb.int/report/colombia/colombia-floods-dref-bulletin-no-mdrco002-update-no-1,https://cdema.org/ews-project
en,es,3919,75,0.1465,False,https://reliefweb.int/report/colombia/colombia-floods-dref-bulletin-no-mdrco002-update-no-1,https://cdema.org/ews-project
en,es,4909,1317,0.1459,False,https://wsvn.com/news/us-world/israel-will-send-ceasefire-negotiating-team-to-qatar-a-day-before-trump-and-netanyahu-meet/,https://www2.laopinion.com.co/colombia/pablo-beltran-defiende-interes-del-eln-por-negociar-y-pide-gestos-de-paz-194910
en,es,4419,672,0.1456,False,https://wtop.com/?nid=25&sid=1394200,https://caracol.com.co/2022/09/27/que-paso-con-los-afectados-despues-de-25-anos-del-derrumbe-en-dona-juana/
en,es,4804,3913,0.1455,False,https://www.climatecentral.org/news/global-food-crisis-will-worsen-as-heat-waves-damage-crops-15483,https://www.tvn-2.com/contenido-exclusivo/catastrofes-aumento-millonarias-perdidas-agricultura-economia-fao-cambio-climatico_1_1042402.html
en,es,4530,1188,0.1452,True,https://www.cbsnews.com/america-decides/?ftag=CNM-00-10aab4i,https://www.elnuevosiglo.com.co/articulos/12-2016-reforma-tributaria-poco-gusto-a-empresarios
en,es,4930,1317,0.1452,False,https://www.ajc.com/news/nation-world/israel-says-it-will-allow-a-limited-amount-of-aid-into-gaza-after-nearly-3-months-of-blockade/46G7WMKAL5FMNHO5A3S6KJTGWQ/,https://www2.laopinion.com.co/colombia/pablo-beltran-defiende-interes-del-eln-por-negociar-y-pide-gestos-de-paz-194910
en,pt,4599,405,0.1451,False,https://www.climatecentral.org/partnership-journalism/ellis-island-lighthouses-historic-nj-sites-flooding,https://www.gazetaweb.com/noticias/cultura/aventura-de-alagoanos-que-navegaram-de-maceio-ao-rio-de-janeiro-em-jangada-completa-100-anos/
en,es,59,884,0.1451,False,https://www.cdema.org/virtuallibrary/index.php/charim-hbook/country-data/countrydocs-slu/maps-slu,https://www.eje21.com.co/2010/09/qu-es-el-embalse-multipropsito-del-ro-mapa/
en,es,4864,939,0.1451,False,https://grist.org/article/2010-02-23-avatar-the-prequel/,https://telepacifico.com/siemprecineseptiembre/
en,pt,4665,410,0.1448,True,https://abc7.com/post/housing-voucher-plan-aims-to-help-las-homeless-during-el-nino/1117389/,https://pleno.news/brasil/cidades/governo-federal-repassa-r-20-milhoes-a-municipios-da-bahia.html
en,es,4608,854,0.1443,False,"https://hillcountrynews.com/stories/saving-sinking-homes,200212",https://rutasdelconflicto.com/especiales/carreteras_resguardo_nukak/
en,es,4202,1242,0.1442,True,http://www.trinidadandtobagonews.com/articles/070909.html,https://www.lasillavacia.com/la-silla-vacia/opinion/articulos-columna/por-qu%C3%A9-ocampo-logr%C3%B3-lo-que-carrasquilla-no-pudo/
en,es,4657,732,0.144,True,https://www.abcactionnews.com/news/region-pinellas/st-pete-residents-and-county-leaders-prepare-for-tropical-system-heading-towards-florida,https://www.vanguardia.com/area-metropolitana/bucaramanga/emergencia-en-barrio-san-martin-de-bucaramanga-podria-repetirse-BY5320157
en,es,4745,1147,0.144,True,https://abcnews.go.com/2020/video/2020-tracks-investigation-led-charges-suspect-3-gilgo-103024701,https://www.elespectador.com/ambiente/alerta-por-mercurio-en-tres-rios-colombianos-article-470323/
en,es,421,1118,0.1439,False,https://reliefweb.int/report/brazil/state-emergency-declared-five-towns-amazonas-after-floods,https://www.cruzrojacolombiana.org/la-cruz-roja-casanare-entrego-soluciones-sanitizantes-a-personal-medico-e-instituciones/
es,pt,1114,192,0.1436,False,https://www.cruzrojacolombiana.org/comunidades-preparadas-para-emergencias-en-arauca-vichada-y-guainia/,http://www2.cemaden.gov.br/cemaden-utiliza-dados-e-historicos-dos-alertas-emitidos-para-apoio-no-monitoramento-das-chuvas-intensas/
en,pt,4545,394,0.1434,False,https://abc7news.com/post/texas-flood-mark-sara-johnny-walker-kentfield-among-dozens-missing-hunt-kerr-county/16990206/,https://www.ibahia.com/carnaval/marcio-victor-revela-maior-perrengue-vivido-no-carnaval-baiano
es,pt,883,368,0.1433,False,https://www.eje21.com.co/2010/09/lleg-la-nia-y-entonces/,http://www2.cemaden.gov.br/radar-em-maceio-vai-monitorar-fenomenos-naturais-em-quatro-estados/
en,pt,4490,399,0.1431,False,http://www.miaminewtimes.com/best-of-miami/2006/people-and-places/best-dolphins-player-6400956,https://extra.globo.com/esporte/fluminense/a-rejeicao-no-primeiro-clube-interesse-por-novelas-o-lado-cantor-as-varias-faces-do-craque-deco-4880130.html
en,pt,4950,426,0.1428,False,https://www.climatecentral.org/news/report-ties-climate-to-extreme-events-but-shows-hurdles-16438,http://www2.cemaden.gov.br/pesquisa-do-cemaden-aponta-que-acao-humana-nas-encostas-e-a-maior-causa-dos-deslizamentos/
es,pt,1151,426,0.1428,False,https://www.elespectador.com/ambiente/amazonas/la-crisis-ambiental-de-los-humedales-de-la-capital-del-amazonas/,http://www2.cemaden.gov.br/pesquisa-do-cemaden-aponta-que-acao-humana-nas-encostas-e-a-maior-causa-dos-deslizamentos/
en,pt,4911,366,0.1426,False,https://wsvn.com/news/us-world/northeast-us-dealing-with-powerful-fast-moving-snowstorm/,https://metsul.com/frente-fria-poderosa-trara-onda-de-tempestades-em-varios-estados/
en,pt,9,215,0.1423,True,https://cdema.org/virtuallibrary/index.php/charim-hbook/methodology/2-analysing-hazards/2-1-introduction-to-hazards,http://www2.cemaden.gov.br/03122019-previsao-de-risco-geo-hidrologico/
es,pt,1144,338,0.1422,True,https://www.elcolombiano.com/elecciones-2019/el-ajedrecista-que-pocos-conocian-LC11758311,http://www2.cemaden.gov.br/08122017-previsao-de-risco-geo-hidrologico/
en,es,4866,1211,0.1418,False,https://grist.org/article/2010-10-12-heartland-grows-new-crop-of-anti-climate-governor-candidates/,https://www.laopinion.com.co/columnistas/el-mundo-sigue-inquieto
es,pt,3911,371,0.1418,False,https://www.thepanamanews.com/2015/11/zarate-crisis-politica-y-ordenamiento-juridico-en-panama/,https://oglobo.globo.com/blogs/malu-gaspar/post/2022/07/stf-ve-bravata-e-estrategia-eleitoreira-em-ataques-de-bolsonaro-durante-convencao.ghtml
en,es,903,1119,0.1418,True,https://www.ifrc.org/article/volunteers-cornerstone-response-red-cross-americas,https://www.cruzrojacolombiana.org/la-cruz-roja-colombiana-brinda-atencion-medica-en-arauquita-a-la-poblacion-en-situacion-de-migracion-tras-los-hechos-presentados-en-venezuela/
es,pt,683,453,0.1417,False,https://www.contagioradio.com/eln-acuerdos-comunidad-internacional/,http://www2.cemaden.gov.br/cemaden-participa-da-renovacao-de-acordo-entre-brasil-e-reino-unido-para-estudos-sobre-clima-e-prevencao-de-desastres-naturais/
en,es,434,980,0.1416,False,https://www.fao.org/3/t0582e/T0582E09.htm,http://www.ideam.gov.co/web/siac/cclimatico
en,es,4306,768,0.1414,False,https://www.climatecentral.org/news/biblical-1000-year-deluge-strikes-colorado-did-global-warming-play-a-role-16474,https://reliefweb.int/report/colombia/colombia-desastre-en-el-poblado
en,pt,4565,331,0.1414,True,https://grist.org/indigenous/peru-shipibo-people-fighting-reclaim-protected-ar/?utm_campaign=Hot%20News&utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz-_VwgBxcB3DaINupco5RsczM3SY7XDfbd1eHqR6gbAEgRjvvPxxgkJZpUcf5UqkJdrow-lw,http://www2.cemaden.gov.br/23062017-previsao-de-risco-geo-hidrologico/
en,es,4421,672,0.1414,False,https://wtop.com/?nid=25&sid=1584284,https://caracol.com.co/2022/09/27/que-paso-con-los-afectados-despues-de-25-anos-del-derrumbe-en-dona-juana/
en,es,4872,667,0.1412,True,https://grist.org/food/in-cincinnati-urban-farmers-stand-their-ground/?utm_campaign=daily&utm_medium=email&utm_source=newsletter,https://www.vanguardia.com/area-metropolitana/bucaramanga/iniciativa-de-reforestacion-en-inmediaciones-de-santurban-es-nominado-en-premio-medioambiental-KJ3812927
en,es,4848,869,0.1412,True,https://grist.org/Array/how-drones-can-help-local-people-solve-the-worlds-biggest-problems/,https://www.bluradio.com/blu360/antioquia/con-drones-continuan-la-busqueda-de-joven-arrastrada-por-una-quebrada-en-barbosa-antioquia-rg10
en,es,4555,1106,0.1412,True,https://abcnews.go.com/alerts/donald-------trump---------------------------------------------------------------------------,https://www.cablenoticias.tv/el-srilankazo/
en,es,3944,1271,0.1411,True,https://www.thepanamanews.com/2015/11/trash-talk-is-panama-getting-serious-about-solid-waste/,https://www.portafolio.co/economia/infraestructura/vias-4g-lluvias-frenarian-entrega-hasta-ocho-meses-573392
en,pt,4914,367,0.141,False,https://wsvn.com/news/us-world/rare-hurricane-bearing-down-on-nicaragua-costa-rica/,https://metsul.com/ciclone-se-forma-na-costa-do-sul-do-brasil-e-provoca-calamidade-na-bahia/
es,pt,743,259,0.1408,False,https://www.elheraldo.co/atlantico/lluvias-nueve-avanza-por-el-caribe-no-paran-las-emergencias-941037,https://brasil.elpais.com/brasil/2019/01/30/politica/1548865246_200956.html
en,es,4190,809,0.1407,True,https://odpm.gov.tt/node/1486,https://www.kienyke.com/colombia/gobierno-prioriza-relocalizacion-de-comunidades-damnificadas-por-lluvias
es,pt,914,229,0.1405,False,https://www.minuto30.com/asciende-a-mas-de-3-700-el-numero-de-desplazados-en-ituango/1260087/,https://noticias.r7.com/brasil/teresina-tem-situacao-de-emergencia-por-causa-das-chuvas-03012022
en,es,4332,615,0.1403,True,https://orangeleader.com/2016/03/14/sabine-river-expected-to-reach-record-levels/,https://www.semana.com/actualidad/articulo/como-sera-la-ptar-canoas-en-soacha-cundinamarca/59612/
en,es,4919,999,0.1401,True,https://wtop.com/baltimore/2024/04/divers-face-risk-and-dangers-in-baltimore-key-bridge-response/,https://caracol.com.co/2022/10/01/buscan-a-un-pescador-que-desaparecio-en-aguas-del-pacifico/
en,es,4400,772,0.1399,True,https://www.climatecentral.org/news/senate-testimony-on-sea-level-rise-by-climate-centrals-ben-strauss,https://www.elespectador.com/ambiente/es-un-hecho-la-bahia-de-cartagena-es-un-paciente-terminal/
en,es,4690,1229,0.1399,True,https://abc11.com/post/abc11-together-making-a-difference-in-the-community/1650705/,https://www.las2orillas.co/el-nuevo-poder-de-los-muchachos-del-paro-nacional-en-cali/
en,es,3901,736,0.1399,False,https://reliefweb.int/report/honduras/effect-cold-front-affecting-honduras-situation-report-no-10,https://reliefweb.int/report/colombia/colombia-afectaci-n-por-inundaciones-en-c-rdoba-flash-update-no-1-29062017
en,es,4855,1227,0.1396,True,https://grist.org/accountability/gas-stations-underground-storage-tank-leaks-environmental-disaster/,https://www.las2orillas.co/el-esmad-es-mas-o-menos-la-nueva-inteligencia-de-petro/
es,pt,768,230,0.1393,False,https://reliefweb.int/report/colombia/colombia-desastre-en-el-poblado,https://noticias.r7.com/brasil/centro-de-monitoramento-ve-risco-de-deslizamentos-em-cinco-estados-02012022
es,pt,764,217,0.1392,True,https://www.elespectador.com/ambiente/el-arroyo-que-se-le-atraveso-al-cerrejon-article-548145/,http://www2.cemaden.gov.br/13032018-previsao-de-risco-geo-hidrologico/
es,pt,845,363,0.139,False,https://colombiacheck.com/chequeos/gabriel-velasco-mezcla-verdades-y-mentiras-sobre-primera-imputacion-de-la-jep-contra-ex,https://oglobo.globo.com/blogs/lauro-jardim/post/2022/08/tse-investiga-bolsonaro-por-ataques-as-urnas-em-reuniao-com-diplomatas-redes-terao-que-apagar-videos.ghtml?utm_source=globo.com&utm_medium=oglobo
en,es,88,955,0.139,False,https://cdema.org/news-centre?start=9,https://www.elheraldo.co/region-caribe/iota-paso-huracan-de-categoria-4-y-esta-73-km-de-providencia-773629
en,es,4721,783,0.1389,True,https://grist.org/justice/tva-kingston-coal-ash-spill-nuclear/,https://www.elespectador.com/ambiente/la-mineria-ilegal-en-el-parque-rio-pure-no-cesa-en-cuarentena-article/
es,pt,1025,377,0.1387,True,https://colombiacheck.com/especiales/viejas-cicatrices-nuevas-heridas-cuatro-historias-sobre-retos-humanitarios-en-colombia-1,https://exame.com/brasil/apoiadores-de-bolsonaro-realizaram-pelo-menos-50-ataques-em-todo-o-pais/
en,es,51,756,0.1386,True,https://www.cdema.org/virtuallibrary/index.php/charim-hbook/country-data/countrydocs-slu/saint-lucia-historical-disasters,https://razonpublica.com/desastre-peor-extraordinariamente-peor/
en,es,4627,1166,0.1384,False,https://ny1.com/nyc/all-boroughs/news/2022/07/06/city-s-latest-plan-to-face-down-flooding--pass-out-inflatable-dams-to-at-risk-homes,https://www.elheraldo.co/atlantico/este-es-el-plan-para-llevar-agua-las-zonas-rurales-del-atlantico-752755
en,pt,4475,317,0.1384,True,https://orangeleader.com/2016/03/22/flood-victims-help-a-phone-call-away/,http://www2.cemaden.gov.br/04092016-previsao-de-risco-geo-hidrologico/
es,pt,718,386,0.1379,False,https://www.semana.com/actualidad/articulo/regresa-el-camping-al-parque-embalse-de-neusa-en-cundinamarca/58653/,https://www.ibahia.com/colunistas/feed-ba/feed-ba-rio-vermelho-se-movimenta-com-mais-cultura-na-casa-rosa
en,es,4317,1081,0.1374,True,https://grist.org/housing/torn-apart-mandatory-buyout-flood-houston-allen-field/,https://rutasdelconflicto.com/notas/no-tengo-ningun-subsidio-ni-pension-el-gobierno-lo-tiene-desamparado
en,pt,4664,392,0.1372,False,https://abc11.com/hurricane-joaquin-flash-flood-watch/1009232/,https://noticias.r7.com/brasil/caminhoneiros-bloqueiam-estradas-pelo-2-dia-consecutivo-no-pais-09092021
es,pt,832,388,0.1369,False,https://www.cruzrojacolombiana.org/cruz-roja-colombiana-presente-en-la-iv-plataforma-de-dialogo-regional-de-latinoamerica-y-el-caribe/,http://www.cruzvermelha.org.br/pb/em-uniao-com-salesforce-e-parceiros-cruz-vermelha-brasileira-doa-mais-de-150-mil-itens-hospitalares-e-120-cartoes-alimentacao-em-palmas/
en,pt,4330,198,0.1368,False,https://kstp.com/ap-top-news/ap-top-news-us-headlines/texas-floods-leave-at-least-51-dead-27-girls-missing-as-rescuers-search-devastated-landscape/,https://noticias.r7.com/brasil/e-assustador-o-numero-de-casas-embaixo-dagua-diz-governador-26122021
en,pt,4317,399,0.1368,False,https://grist.org/housing/torn-apart-mandatory-buyout-flood-houston-allen-field/,https://extra.globo.com/esporte/fluminense/a-rejeicao-no-primeiro-clube-interesse-por-novelas-o-lado-cantor-as-varias-faces-do-craque-deco-4880130.html
en,es,4584,689,0.1367,True,https://whyy.org/articles/state-attorney-general-delaware-county-district-attorney-launch-criminal-investigation-into-sunoco-energy-transfer/,https://www.elheraldo.co/atlantico/todos-los-proyectos-en-el-rio-magdalena-son-regionales-y-no-son-excluyentes-verano-y
en,es,4410,1240,0.1367,True,https://grist.org/article/2009-09-15-the-end-of-welfare-water-and-the-drying-of-the-west/,https://www.lasillavacia.com/historias/silla-nacional/la-fiebre-por-el-oro-le-llevo-una-nueva-guerra-al-norte-del-cauca
es,pt,876,331,0.1365,True,https://www.cruzrojacolombiana.org/la-cruz-roja-colombiana-conmemora-107-anos-haciendo-historia/,http://www2.cemaden.gov.br/23062017-previsao-de-risco-geo-hidrologico/
en,pt,4833,343,0.1364,True,https://abcnews.go.com/alerts/India,https://www.ibahia.com/brasil/veja-casos-de-politicos-mortos-em-acidentes-aereos
es,pt,3910,224,0.1361,True,https://www.prensa.com/locales/Virzi-vinculado-escandalo-Riegos-Tonosi_0_4220578029.html,http://www2.cemaden.gov.br/05122017-previsao-de-risco-geo-hidrologico/
en,es,4359,1050,0.1361,True,https://www.climatecentral.org/news/irenes-potential-for-destruction-made-worse-by-global-warming-seal-level-ri,https://razonpublica.com/cartas-van-cartas-vienen/
en,pt,4725,402,0.136,False,https://www.abcactionnews.com/news/region-pinellas/pinellas-county-braces-for-storm-surge-possible-flooding,https://www.ibahia.com/carnaval/e-o-tchan-relembra-momentos-policiais-vividos-no-carnaval
en,pt,4743,367,0.1359,False,https://abc7news.com/nicole-hurricane-storm-tropical-path/12433907/,https://metsul.com/ciclone-se-forma-na-costa-do-sul-do-brasil-e-provoca-calamidade-na-bahia/
es,pt,750,220,0.1355,True,https://www.vanguardia.com/area-metropolitana/bucaramanga/alerta-en-bucaramanga-ante-primera-temporada-de-lluvias-XC3613330,http://www2.cemaden.gov.br/14032018-previsao-de-risco-geo-hidrologico/
es,pt,796,245,0.1352,True,https://razonpublica.com/huella-hidrica-y-sostenibilidad-agropecuaria/,http://www2.cemaden.gov.br/06122018-previsao-de-risco-geo-hidrologico/
en,pt,4823,367,0.1351,False,https://abc7chicago.com/hurricane-ophelia-ofelia-ireland-azores/2533240/,https://metsul.com/ciclone-se-forma-na-costa-do-sul-do-brasil-e-provoca-calamidade-na-bahia/
en,pt,4563,337,0.1339,True,https://grist.org/article/2010-04-26-oil-rig-leak-and-the-week-in-fossil-fuel-industry-disasters/,http://www2.cemaden.gov.br/17112019-previsao-de-risco-geo-hidrologico/
en,es,827,799,0.1329,False,https://www.unhcr.org/4a3b98706.html,https://www.cablenoticias.tv/historias-de-desaparecidos/
es,pt,1077,378,0.1326,False,https://razonpublica.com/jose-felix-lafaurie-paramilitarismo-sabemos/,https://oglobo.globo.com/blogs/lauro-jardim/post/2022/08/pastor-aliado-de-bolsonaro-promete-incendiar-o-7-de-setembro.ghtml
es,pt,877,362,0.1326,False,https://www.cruzrojacolombiana.org/la-cruz-roja-colombiana-apoya-a-las-comunidades-afectadas-en-la-mojana/,https://pleno.news/brasil/cidades/saiba-como-ajudar-as-pessoas-afetadas-pelas-chuvas-na-bahia.html
en,es,4887,3935,0.1322,True,https://grist.org/justice/as-ice-melts-and-seas-rise-can-endangered-languages-survive/,https://www.laestrella.com.pa/cafe-estrella/cultura/180106/mundo-escenario
en,es,45,992,0.1322,False,https://cdema.org/virtuallibrary/index.php/charim-hbook/use-case-book/2-land-use-planning/2-5-building-control,http://www.ideam.gov.co/web/ocga/instancias-de-participacion
en,es,4223,1162,0.1322,True,https://newsday.co.tt/2018/05/10/the-return-of-sargassum/,https://www.elespectador.com/ambiente/la-mineria-ilegal-se-ensano-con-la-amazonia-article-575039/
es,pt,921,258,0.132,True,https://www.semana.com/actualidad/articulo/indigenas-nukak-maku-acorralados-por-palma-coca-y-bandas-criminales--colombia/56791/,http://www2.cemaden.gov.br/21112020-previsao-de-risco-geo-hidrologicos/
en,pt,1303,377,0.1314,True,https://www.unhcr.org/53a155bc6.html,https://exame.com/brasil/apoiadores-de-bolsonaro-realizaram-pelo-menos-50-ataques-em-todo-o-pais/
en,pt,4948,346,0.1311,False,https://www.climatecentral.org/news/for-second-time-noaa-forms-review-team-on-hurricane-sandy-15344,http://www2.cemaden.gov.br/cemaden-implanta-mais-um-radar-meteorologico/
en,es,4815,1229,0.1307,False,http://www.miaminewtimes.com/best-of-miami/2007/bars-and-clubs/best-neighborhood-bar-north-6401201,https://www.las2orillas.co/el-nuevo-poder-de-los-muchachos-del-paro-nacional-en-cali/
en,es,4474,1146,0.1306,True,https://kvia.com/news/2019/09/22/a-21-year-old-college-student-worked-at-a-texas-hotel-for-32-hours-alone-during-a-flood-guests-say-hes-a-hero/,https://www.elespectador.com/actualidad/el-creador-del-hare-krishna-article-751277/
en,pt,4789,230,0.1305,True,https://wsvn.com/news/us-world/over-120-people-buried-by-massive-southwest-china-landslide/,https://noticias.r7.com/brasil/centro-de-monitoramento-ve-risco-de-deslizamentos-em-cinco-estados-02012022
en,es,4596,1000,0.1304,True,https://www.cbsnews.com/baltimore/,https://caracol.com.co/2022/10/01/restringen-el-ingreso-del-frbs-al-metropolitano/
en,es,4802,1212,0.1304,True,https://www.climatecentral.org/climate-matters/climate-reporting-resources,https://www.lapatria.com/publirreportaje/porvenir-protege-los-microempresarios-con-independientemente-responsable
es,pt,1066,211,0.1304,True,https://razonpublica.com/el-trilema-minero-la-gran-mineria-sostenible-y-socialmente-responsable-es-una-falacia/,http://www2.cemaden.gov.br/30112017-previsao-de-risco-geo-hidrologico/
en,pt,4641,237,0.1301,True,https://www.climatecentral.org/climate-matters/record-rain,http://www2.cemaden.gov.br/monitoramento-de-secas-e-impactos-no-brasil-julho2021/
en,es,1089,1134,0.13,True,https://thebogotapost.com/alexander-von-humboldt-institute-analyses-presidential-candidates-environmental-proposals/30122/,https://www.eje21.com.co/2010/04/los-que-ganaron-y-los-que-perdieron-el-debate-presidencial-de-caracol/
es,pt,1005,316,0.1299,True,https://colombiacheck.com/chequeos/chequeo-las-cifras-y-datos-concretos-de-la-inversion-del-gobierno-duque-en-choco,http://www2.cemaden.gov.br/30102016-previsao-de-risco-geo-hidrologico-2/
en,es,4912,3902,0.1299,False,https://wsvn.com/news/us-world/passenger-boat-in-bangladesh-sinks-after-collision-22-dead/,https://www.telemetro.com/internacionales/2014/05/03/complicada-ayuda-alud-mortifero-afganistan/1752038.html
en,es,4452,994,0.1298,True,https://abcnews.go.com/2020/video/el-paso-artist-honors-chicano-mexican-american-community-80159607,https://caracol.com.co/2022/09/24/diversidad-biologica-y-cultural-del-departamento-de-guainia/
en,es,4765,706,0.1297,True,https://grist.org/article/2009-08-11-climate-disobedience-is-a-new-seattle-in-the-making/,https://www.lasillavacia.com/historias/silla-nacional/gustavo-petro-la-piedra-en-el-zapato
es,pt,717,244,0.1291,True,https://www.semana.com/actualidad/articulo/loterias-de-cruz-roja-y-huila-resultados-del-sorteo-del-4-de-octubre/202247/,https://www.ibahia.com/empregos/mais-de-200-concursos-publicos-estao-com-inscricoes-abertas-em-todoo-pais-veja-lista
en,es,4705,734,0.129,True,https://alaskapublic.org/2016/08/01/heavy-rain-hits-fairbanks-area/,https://www.elheraldo.co/atlantico/pico-de-las-lluvias-sera-en-octubre-y-noviembre-ideam-851951
